ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Height of BLEVE (m),Tank Height with Gas (m), Vapour Temerature (K), Liquid Temerature (K),Status,Stand-off Distance,Target
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,10.0,-0.15022816
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,11.0,-0.13920556
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,12.0,-0.12588941
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,13.0,-0.12277219
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,14.0,-0.11629926
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,15.0,-0.10778794
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,16.0,-0.098222971
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,17.0,-0.088347763
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,18.0,-0.090699688
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,19.0,-0.092882156
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,20.0,-0.090972207
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,21.0,-0.087445803
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,22.0,-0.083211355
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,23.0,-0.07872086
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,24.0,-0.073935196
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,25.0,-0.069344841
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,26.0,-0.075317554
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,27.0,-0.07592234
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,28.0,-0.074134186
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,29.0,-0.07167387
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,30.0,-0.068978138
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,31.0,-0.06601011
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,32.0,-0.062774815
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,33.0,-0.059394989
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,34.0,-0.05598373
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,35.0,-0.056934264
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,36.0,-0.059584413
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,37.0,-0.059626635
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,38.0,-0.057445694
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,39.0,-0.052487027
B70,31.8,0.1390254,3.0,1.6,1.2000000000000002,1.4000000000000001,1.0,404.90000000000003,339.6,Subcooled,40.0,-0.05080216
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,5.0,-0.43612131
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,6.0,-0.39122465
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,7.0,-0.34438357
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,8.0,-0.31713158
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,9.0,-0.29110327
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,10.0,-0.26761869
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,11.0,-0.2504065
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,12.0,-0.23313969
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,13.0,-0.2257109
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,14.0,-0.2164046
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,15.0,-0.20573556
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,16.0,-0.19374613
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,17.0,-0.18064642
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,18.0,-0.1738852
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,19.0,-0.16773757
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,20.0,-0.16090107
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,21.0,-0.15344915
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,22.0,-0.14544271
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,23.0,-0.13706844
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,24.0,-0.12859984
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,25.0,-0.12183916
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,26.0,-0.11811893
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,27.0,-0.11418124
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,28.0,-0.11000668
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,29.0,-0.10556653
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,30.0,-0.10089501
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,31.0,-0.096079603
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,32.0,-0.091224201
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,33.0,-0.086420104
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,34.0,-0.081725158
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,35.0,-0.077171549
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,36.0,-0.072773956
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,37.0,-0.071361482
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,38.0,-0.071361482
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,39.0,-0.071361482
P18,33.67886,0.5105109999999999,2.6,7.4,1.4000000000000001,1.6,0.8,325.1,364.8,Superheated,40.0,-0.071361482
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,5.0,-0.55041236
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,6.0,-0.47154972
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,7.0,-0.42035711
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,8.0,-0.38205919
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,9.0,-0.35104582
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,10.0,-0.32482079
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,11.0,-0.2965447
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,12.0,-0.2674807
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,13.0,-0.25158447
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,14.0,-0.2365561
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,15.0,-0.22074305
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,16.0,-0.20523089
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,17.0,-0.19156939
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,18.0,-0.18595715
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,19.0,-0.17936277
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,20.0,-0.17185742
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,21.0,-0.16361189
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,22.0,-0.15484779
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,23.0,-0.14580028
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,24.0,-0.13665943
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,25.0,-0.13072333
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,26.0,-0.12754165
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,27.0,-0.1235178
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,28.0,-0.11886638
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,29.0,-0.11375536
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,30.0,-0.10831785
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,31.0,-0.10266685
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,32.0,-0.10716523
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,33.0,-0.10836405
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,34.0,-0.10724819
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,35.0,-0.10519239
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,36.0,-0.10258313
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,37.0,-0.099604718
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,38.0,-0.096378915
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,39.0,-0.092993058
B132,21.200000000000003,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,40.0,-0.089519568
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,5.0,-0.17030831
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,6.0,-0.14136018
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,7.0,-0.13132659
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,8.0,-0.11445461
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,9.0,-0.10313335
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,10.0,-0.097837314
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,11.0,-0.087665647
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,12.0,-0.076368637
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,13.0,-0.073169246
B45,31.6,0.1344435,1.2000000000000002,0.6000000000000001,1.0,1.2000000000000002,0.8,375.20000000000005,327.6,Subcooled,14.0,-0.070736624
