ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Height of BLEVE (m),Tank Height with Gas (m), Vapour Temerature (K), Liquid Temerature (K),Status,Stand-off Distance,Target
B132,21.2,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,36,0.0188687
B132,21.2,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,37,0.018673391
B132,21.2,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,38,0.018473744
B132,21.2,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,39,0.018281116
B132,21.2,0.1050219,1.6,9.600000000000001,2.2,0.6000000000000001,2.0,529.5,306.6,Subcooled,40,0.018099142
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,5,0.005885058
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,6,0.006422415999999999
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,7,0.00690663
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,8,0.007329927999999999
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,9,0.007706419000000003
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,10,0.008031745
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,11,0.008317601
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,12,0.008582220000000002
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,13,0.008820388000000002
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,14,0.009039234
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,15,0.009254459999999999
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,16,0.009458840000000003
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,17,0.009651303
B45,31.6,0.1344435,1.2,0.6000000000000001,1.0,1.2,0.8,375.2,327.6,Subcooled,18,0.009822347000000002
