ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Height of BLEVE (m),Tank Height with Gas (m), Vapour Temerature (K), Liquid Temerature (K),Status,Stand-off Distance,Target
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,9,0.32809019
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,10,0.28617001
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,11,0.25324664
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,12,0.22690204
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,13,0.20538248
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,14,0.18743546
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,15,0.17225075
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,16,0.15924983
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,17,0.14800236
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,18,0.13817923
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,19,0.12953073
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,20,0.12185338
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,21,0.11499646
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,22,0.10883508
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,23,0.10327014
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,24,0.098219059
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,25,0.093615547
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,26,0.089401446
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,27,0.085529432
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,28,0.08196152
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,29,0.07866279
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,30,0.07560344
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,31,0.072759323
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,32,0.070108734
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,33,0.067632399
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,34,0.065312706
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,35,0.063136481
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,36,0.061091349
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,37,0.059164442
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,38,0.057346981
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,39,0.055630043
B70,31.8,0.1390254,3.0,1.6,1.2,1.4,1.0,404.9,339.6,Subcooled,40,0.054005355
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,5,2.2575755
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,6,1.925972
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,7,1.6158081
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,8,1.3467311
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,9,1.132488
P18,33.67886,0.5105109999999999,2.6,7.4,1.4,1.6,0.8,325.1,364.8,Superheated,10,0.96630853
